0.60251144,0.19742563,0.00000000
0.97552847,0.56188396,0.00000000
1.51630212,1.35407918,0.00000000
1.50025832,0.91985947,0.00000000
0.79626132,0.45539644,0.00000000
0.69865775,0.04724659,1.00000000
0.25194525,1.63765504,1.00000000
3.27849318,0.64993299,0.00000000
0.10289178,1.30790453,1.00000000
0.17563803,1.43056848,1.00000000
0.15822278,0.83086269,0.00000000
1.85537836,0.12548941,1.00000000
1.75038848,1.09873192,0.00000000
0.18046959,0.01111257,1.00000000
0.11876994,0.84634956,1.00000000
0.37823500,0.20955150,0.00000000
0.49053277,0.08410715,0.00000000
1.61207206,1.19040814,0.00000000
0.39169155,0.56957490,0.00000000
2.73778247,1.85265764,0.00000000
3.53236080,1.11907453,0.00000000
0.47205212,2.84891244,0.00000000
0.38983337,1.58529918,0.00000000
1.45245116,0.41118389,0.00000000
2.18727755,0.12213285,1.00000000
0.30249097,0.10971877,0.00000000
0.15731136,0.61119299,0.00000000
1.01402430,0.29538118,0.00000000
0.25797153,0.08028283,0.00000000
0.71174094,0.49085771,0.00000000
0.09110947,0.02757283,0.00000000
0.95021472,0.50053601,0.00000000
2.77300559,1.46008773,0.00000000
0.88804542,0.97657911,0.00000000
0.20809035,1.12574456,0.00000000
0.64892247,1.48768214,0.00000000
0.35123400,2.78628742,1.00000000
1.42649723,1.13852283,0.00000000
0.68651960,0.69790530,0.00000000
3.03605997,2.11831846,0.00000000
1.08657139,0.04665274,1.00000000
1.90878258,1.37554962,0.00000000
0.30203955,4.36617813,1.00000000
0.00058434,2.89861955,1.00000000
0.23315840,4.86179595,1.00000000
2.46601374,1.48301620,0.00000000
0.76901800,1.77778425,0.00000000
0.25013941,1.44220878,0.00000000
0.00775510,0.32155819,1.00000000
2.06658503,0.34303658,0.00000000
1.96114491,0.83379442,0.00000000
0.47679531,0.05385213,1.00000000
1.07538687,3.32891481,0.00000000
1.90780425,1.33432335,0.00000000
0.24574177,1.04954998,0.00000000
0.18711845,0.00642353,1.00000000
0.34574340,1.47997687,0.00000000
0.03031706,0.02324616,0.00000000
0.72659996,0.66375223,0.00000000
0.21212030,0.70431040,0.00000000
3.30183803,2.14219243,0.00000000
1.50106975,1.78058356,0.00000000
1.29423552,0.45041293,0.00000000
1.92720664,0.90748865,0.00000000
0.26293515,0.05267794,0.00000000
1.15952493,1.75613233,0.00000000
0.77911470,1.02160145,0.00000000
0.23387193,3.41568373,1.00000000
0.91508917,1.28791733,0.00000000
1.16148306,1.81436996,0.00000000
0.69920307,0.57158415,0.00000000
0.63742947,1.77063548,0.00000000
1.29477145,0.59430202,0.00000000
0.11496384,1.10392111,1.00000000
0.76243455,0.99874553,0.00000000
5.34820471,1.16609880,0.00000000
2.12824871,1.06835496,0.00000000
0.76108632,0.33430175,0.00000000
0.47157170,0.50979354,0.00000000
0.11750090,0.51822976,0.00000000
2.69485443,0.06449721,1.00000000
0.37431128,0.52149804,0.00000000
1.06531465,3.28830435,0.00000000
0.32322867,0.11301034,0.00000000
3.74604007,1.10563591,0.00000000
1.65664426,0.42091931,0.00000000
2.07779076,0.28448531,1.00000000
1.79605302,0.47455364,0.00000000
0.39842644,0.73974486,0.00000000
0.60560104,0.06482722,1.00000000
0.27834817,0.00348079,1.00000000
2.01295614,0.58157670,0.00000000
0.12052121,0.00195434,0.00000000
2.17621040,0.75619393,0.00000000
0.35047313,0.34532591,0.00000000
0.09383124,1.12199081,1.00000000
0.31088382,0.18677459,0.00000000
1.10539685,0.37133831,0.00000000
2.04787082,0.54202258,0.00000000
3.94757048,0.25655303,1.00000000
0.03129399,0.59375871,1.00000000
2.50492106,3.71717239,0.00000000
0.16878093,0.77456486,0.00000000
0.32746172,2.51209481,1.00000000
1.16871736,0.20423512,0.00000000
3.77716919,0.30647382,1.00000000
0.69805129,0.89222694,0.00000000
0.39780398,0.08674486,0.00000000
0.46428393,0.11803663,0.00000000
0.54598090,0.53533661,0.00000000
2.17247011,3.42526006,0.00000000
0.05180664,0.25031965,0.00000000
7.04799974,0.69244124,1.00000000
0.09542197,0.13642463,0.00000000
0.18090696,3.37266445,1.00000000
3.35116271,1.77407951,0.00000000
0.45932732,3.49228014,1.00000000
0.17908178,0.48494391,0.00000000
0.01711037,1.55985100,1.00000000
0.76060211,0.02781979,1.00000000
2.36038016,0.09232526,1.00000000
2.18084138,0.92497487,0.00000000
0.95764053,0.25422685,0.00000000
0.95884510,1.15329976,0.00000000
1.33196645,0.08039702,1.00000000
0.04506253,0.29459120,0.00000000
1.58978602,0.31316151,0.00000000
0.55556787,0.33746858,0.00000000
0.09567137,1.13692058,1.00000000
1.14954108,1.58174791,0.00000000
0.80823907,0.15608806,0.00000000
0.16304126,0.14407644,0.00000000
0.29863470,0.40728306,0.00000000
0.31202159,0.20553296,0.00000000
0.25616458,0.62215450,0.00000000
0.44859381,0.31426406,0.00000000
0.46677643,1.32044953,0.00000000
0.91890365,0.79417481,0.00000000
0.60824174,0.00529948,1.00000000
0.74626431,0.44223293,0.00000000
0.08740732,0.63379697,1.00000000
0.10452292,0.25035389,0.00000000
2.16741165,1.20982613,0.00000000
1.37840378,0.17126278,1.00000000
1.23752411,1.35049214,0.00000000
1.03067593,0.17310762,0.00000000
1.80199476,1.26108365,0.00000000
0.12606047,0.27414929,0.00000000
2.03386985,2.94034285,0.00000000
2.29772306,3.50340618,0.00000000
0.35908669,0.04816907,1.00000000
0.15576627,0.12778591,0.00000000
1.42998255,2.63514749,0.00000000
0.78474069,2.15408317,0.00000000
1.61444900,3.22294307,0.00000000
0.46930027,1.04334043,0.00000000
0.67604045,4.00293914,0.00000000
0.19068863,1.79865918,1.00000000
0.34081635,2.23490298,1.00000000
0.27154556,1.99496316,1.00000000
0.48440221,2.03407859,0.00000000
0.06542914,1.39089625,1.00000000
0.23182640,0.58930397,0.00000000
1.31820416,0.38804414,0.00000000
0.19432831,2.07018201,1.00000000
0.89686684,0.16582215,0.00000000
0.40784405,2.63277676,1.00000000
0.10602323,2.13021769,1.00000000
1.14941005,0.50698071,0.00000000
0.41451032,0.75800029,0.00000000
0.12145109,0.49426901,0.00000000
1.22397373,0.04540264,1.00000000
0.59532069,1.00635634,0.00000000
2.26297571,0.84082372,0.00000000
2.83297861,2.58467561,0.00000000
3.53812181,0.25887100,1.00000000
0.23443354,0.76358922,0.00000000
1.36574212,0.58438063,0.00000000
1.41693650,2.23731123,0.00000000
0.46980281,1.07919429,0.00000000
0.64283176,0.74437754,0.00000000
0.68168395,1.09320441,0.00000000
0.93237490,3.13579182,0.00000000
0.58065504,2.11236659,0.00000000
1.60569286,0.86752066,0.00000000
1.12458640,0.65979292,0.00000000
2.23207858,1.12503418,0.00000000
3.47439575,0.03402124,1.00000000
0.64353884,1.30605816,0.00000000
1.45647118,1.13188746,0.00000000
1.65503823,2.49071569,0.00000000
1.39958711,0.40095025,0.00000000
0.33549770,1.80928656,0.00000000
0.83824559,0.22752627,0.00000000
1.26987047,0.97170768,0.00000000
0.03169124,2.49528501,1.00000000
1.31925327,0.12517691,1.00000000
0.65768875,0.38455628,0.00000000
0.65050866,0.55271414,0.00000000
0.75736878,0.04725087,1.00000000
0.17418803,0.03797338,0.00000000
0.21734098,0.72679523,0.00000000
2.68089063,0.73065542,0.00000000
0.09751355,0.78762434,1.00000000
0.62814228,1.18304165,0.00000000
0.41603674,0.78521081,0.00000000
0.52925847,0.37590133,0.00000000
0.17455912,0.65119142,0.00000000
1.67507775,1.13663595,0.00000000
0.86923901,1.00450577,0.00000000
0.28011467,0.90254586,0.00000000
0.29110844,0.83431908,0.00000000
1.31584392,0.76420302,0.00000000
1.15445963,0.21491664,0.00000000
1.41193012,1.23712569,0.00000000
0.73614554,0.26468323,0.00000000
1.02236091,0.33821782,0.00000000
3.50698786,0.62766346,0.00000000
2.29735157,0.13515251,1.00000000
2.49892403,0.06318353,1.00000000
3.04731514,2.20534181,0.00000000
0.25569973,1.24515367,0.00000000
1.61288677,1.64921323,0.00000000
0.23346337,0.13794054,0.00000000
1.79963364,0.26327596,1.00000000
0.09472414,0.69451348,1.00000000
0.22339487,0.51984056,0.00000000
1.53488435,1.41812673,0.00000000
1.01151066,0.02135479,1.00000000
0.75386053,0.48693291,0.00000000
2.44850475,0.07792898,1.00000000
2.49435753,0.09063751,1.00000000
0.34337373,0.52660695,0.00000000
0.14137015,2.17467167,1.00000000
2.11160052,0.14680869,1.00000000
1.93615538,0.93478970,0.00000000
0.92337901,0.01249115,1.00000000
0.32148047,0.29483146,0.00000000
0.93228312,0.52990887,0.00000000
1.32643374,0.04513902,1.00000000
0.16115693,0.46771051,0.00000000
0.53650834,2.96026855,0.00000000
2.33111581,3.03044574,0.00000000
0.73541852,1.54095101,0.00000000
0.33664299,0.38689384,0.00000000
1.72421823,1.95505985,0.00000000
0.11182705,0.63103160,0.00000000
0.64178084,1.32182553,0.00000000
3.53465289,3.46547592,0.00000000
0.55433604,0.28384333,0.00000000
0.10560058,0.31681302,0.00000000
0.44400845,0.01569998,1.00000000
0.23875801,0.34314063,0.00000000
0.12084809,0.30475818,0.00000000
0.37274962,0.84875826,0.00000000
2.27949607,1.25919172,0.00000000
1.39049131,2.78456721,0.00000000
1.55365632,0.40249374,0.00000000
2.12371637,0.10322016,1.00000000
0.06533309,1.41745559,1.00000000
5.48975680,0.58908759,1.00000000
1.54891091,1.04959038,0.00000000
2.40967820,0.97375881,0.00000000
1.53665576,0.09222610,1.00000000
0.47072334,0.18198686,0.00000000
2.03333005,1.64578259,0.00000000
2.30729415,1.34509834,0.00000000
1.17759834,1.52534729,0.00000000
2.09640153,1.35268480,0.00000000
0.41802783,0.67251539,0.00000000
1.30495665,1.97706144,0.00000000
0.73681595,1.62951859,0.00000000
2.71978332,2.49269667,0.00000000
0.11173662,0.28065684,0.00000000
2.24529321,4.22645390,0.00000000
0.35816438,0.46069815,0.00000000
0.15257203,0.39607315,0.00000000
0.08721282,0.76204627,1.00000000
0.53828953,0.68649695,0.00000000
0.65363523,1.70456037,0.00000000
0.83187902,1.47367191,0.00000000
0.08299387,4.65123796,1.00000000
3.09039527,2.15630417,0.00000000
1.36703594,0.02310486,1.00000000
0.30628952,1.78398667,0.00000000
0.23867501,1.91032480,1.00000000
1.17622232,0.14085452,1.00000000
1.99435611,2.37021201,0.00000000
0.40925544,0.95405472,0.00000000
1.08126921,0.28178005,0.00000000
4.22251048,2.53399664,0.00000000
0.10092134,1.41049407,1.00000000
0.12989182,1.06235475,1.00000000
1.14452113,1.85499343,0.00000000
1.27258447,0.20004220,0.00000000
0.66721435,3.34719933,0.00000000
1.89869550,0.87369876,0.00000000
2.21111625,2.62940395,0.00000000
0.40721273,0.19142753,0.00000000
1.55802680,0.24118596,0.00000000
0.53468920,0.03627119,1.00000000
2.93043648,0.63746480,0.00000000
0.56199544,1.65911100,0.00000000
